date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:50	136580/136580	---M--	200	added ('OK')	image/jpeg	etag:%2221584-58e555fc86fd1%22	http://axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-3.jpg	(from http://axilthemes.com/demo/template/papr/sports.html)
10:45:53	128564/128564	---M--	200	added ('OK')	image/jpeg	etag:%221f634-58e555fc86fd1%22	http://axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-4.jpg	(from http://axilthemes.com/demo/template/papr/sports.html)
10:45:59	146261/146261	---M--	200	added ('OK')	image/jpeg	etag:%2223b55-58e555fc86fd1%22	http://axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-5.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-5.jpg	(from http://axilthemes.com/demo/template/papr/sports.html)
10:46:02	145332/145332	---M--	200	added ('OK')	image/jpeg	etag:%22237b4-58e555fc86fd1%22	http://axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-6.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-6.jpg	(from http://axilthemes.com/demo/template/papr/sports.html)
10:46:16	136056/136056	---M--	200	added ('OK')	image/jpeg	etag:%2221378-58e555fc87f72%22	http://axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-7.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-7.jpg	(from http://axilthemes.com/demo/template/papr/sports.html)
10:46:19	137947/137947	---M--	200	added ('OK')	image/jpeg	etag:%2221adb-58e555fc87f72%22	http://axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-8.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-8.jpg	(from http://axilthemes.com/demo/template/papr/sports.html)
10:46:29	145328/145328	---M--	200	added ('OK')	image/jpeg	etag:%22237b0-58e555fc87f72%22	http://axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-9.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/sports-news/post-img-9.jpg	(from http://axilthemes.com/demo/template/papr/sports.html)
10:46:43	137882/137882	---M--	200	added ('OK')	image/jpeg	etag:%2221a9a-58d68ebf5fd9e%22	http://axilthemes.com/demo/template/papr/assets/images/team/team-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/team/team-1.jpg	(from http://axilthemes.com/demo/template/papr/about-us.html)
10:46:45	132445/132445	---M--	200	added ('OK')	image/jpeg	etag:%222055d-58d68ebf60d3e%22	http://axilthemes.com/demo/template/papr/assets/images/team/team-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/team/team-2.jpg	(from http://axilthemes.com/demo/template/papr/about-us.html)
10:46:54	135767/135767	---M--	200	added ('OK')	image/jpeg	etag:%2221257-58d68ebf60d3e%22	http://axilthemes.com/demo/template/papr/assets/images/team/team-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/team/team-3.jpg	(from http://axilthemes.com/demo/template/papr/about-us.html)
10:47:17	183132/183132	---M--	200	added ('OK')	image/jpeg	etag:%222cb5c-58d68ebf60d3e%22	http://axilthemes.com/demo/template/papr/assets/images/team/team-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/team/team-4.jpg	(from http://axilthemes.com/demo/template/papr/about-us.html)
10:47:21	194341/194341	---M--	200	added ('OK')	image/jpeg	etag:%222f725-58d68ebf61cdf%22	http://axilthemes.com/demo/template/papr/assets/images/team/team-5.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/team/team-5.jpg	(from http://axilthemes.com/demo/template/papr/about-us.html)
10:47:22	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-58db5f081a768-gzip%22	http://axilthemes.com/demo/template/papr/assets/css/vendor/slick.css	papr/papr/axilthemes.com/demo/template/papr/assets/css/vendor/slick.css	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:47:24	6133/6133	---M--	200	added ('OK')	image/svg+xml	etag:%2217f5-58ed0fc7a9252%22	http://axilthemes.com/demo/template/papr/assets/images/white-logo.svg	papr/papr/axilthemes.com/demo/template/papr/assets/images/white-logo.svg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:47:29	15765/15765	---M--	200	added ('OK')	image/png	etag:%223d95-58e555fc840f0%22	http://axilthemes.com/demo/template/papr/assets/images/features/1.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/features/1.png	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:47:34	213194/213194	---M--	200	added ('OK')	image/jpeg	etag:%22340ca-58d68ebf61cdf%22	http://axilthemes.com/demo/template/papr/assets/images/team/team-6.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/team/team-6.jpg	(from http://axilthemes.com/demo/template/papr/about-us.html)
10:47:46	571945/571945	---M--	200	added ('OK')	image/jpeg	etag:%228ba29-58d68ebf5bf1d%22	http://axilthemes.com/demo/template/papr/assets/images/about-us.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/about-us.jpg	(from http://axilthemes.com/demo/template/papr/about-us.html)
10:47:58	118737/118737	---M--	200	added ('OK')	image/jpeg	etag:%221cfd1-58d63fa17c60d%22	http://axilthemes.com/demo/template/papr/assets/images/home-banner-slider-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/home-banner-slider-2.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:48:00	59105/59105	---M--	200	added ('OK')	image/jpeg	etag:%22e6e1-58d63fa17c60d%22	http://axilthemes.com/demo/template/papr/assets/images/home-banner-slider-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/home-banner-slider-3.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:48:15	67911/67911	---M--	200	added ('OK')	image/jpeg	etag:%2210947-58d64b7389830%22	http://axilthemes.com/demo/template/papr/assets/images/trending-stories/trending-stories-7.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/trending-stories/trending-stories-7.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:49:25	413274/413274	---M--	200	added ('OK')	image/jpeg	etag:%2264e5a-58d64b738a7d1%22	http://axilthemes.com/demo/template/papr/assets/images/trending-stories/trending-stories-8.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/trending-stories/trending-stories-8.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:49:39	54045/54045	---M--	200	added ('OK')	image/jpeg	etag:%22d31d-58d64b7388890%22	http://axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-1.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:49:43	725441/725441	---M--	200	added ('OK')	image/jpeg	etag:%22b11c1-58d68ebf5edfe%22	http://axilthemes.com/demo/template/papr/assets/images/contact-banner.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/contact-banner.jpg	(from http://axilthemes.com/demo/template/papr/contact.html)
10:49:53	43879/43879	---M--	200	added ('OK')	image/jpeg	etag:%22ab67-58d64b7388890%22	http://axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-2.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:49:55	46389/46389	---M--	200	added ('OK')	image/jpeg	etag:%22b535-58d64b7388890%22	http://axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-3.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:49:59	544360/544360	---M--	200	added ('OK')	image/jpeg	etag:%2284e68-58e6b2d87ca21%22	http://axilthemes.com/demo/template/papr/assets/images/video-post/video-post-top.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/video-post/video-post-top.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:50:01	20397/20397	---M--	200	added ('OK')	image/png	etag:%224fad-58e555fc840f0%22	http://axilthemes.com/demo/template/papr/assets/images/features/3.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/features/3.png	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:50:06	54909/54909	---M--	200	added ('OK')	image/jpeg	etag:%22d67d-58e7dbcdaebed%22	http://axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/trending-stories/top-stories-4.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:50:25	935299/935299	---M--	200	added ('OK')	image/jpeg	etag:%22e4583-58e6d3d8b3937%22	http://axilthemes.com/demo/template/papr/assets/images/home-banner-slider-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/home-banner-slider-1.jpg	(from http://axilthemes.com/demo/template/papr/home-2.html)
10:50:45	81508/81508	---M--	200	added ('OK')	image/jpeg	etag:%2213e64-58e5ae75a0b92%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/post-img-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/post-img-3.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:50:55	41807/41807	---M--	200	added ('OK')	image/jpeg	etag:%22a34f-58e5ae75a0b92%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/post-img-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/post-img-4.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:51:32	476261/476261	---M--	200	added ('OK')	image/jpeg	etag:%2274465-58e5ae759fbf2%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/banner/home-banner-slider-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/banner/home-banner-slider-3.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:51:39	518237/518237	---M--	200	added ('OK')	image/jpeg	etag:%227e85d-58e5ae759ec51%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/banner/home-banner-slider-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/banner/home-banner-slider-2.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:51:59	138787/138787	---M--	200	added ('OK')	image/jpeg	etag:%2221e23-58e5ae75a1b32%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/post-img-6.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/post-img-6.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:13	176329/176329	---M--	200	added ('OK')	image/jpeg	etag:%222b0c9-58e5ae75a1b32%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/post-img-7.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/post-img-7.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:24	124875/124875	---M--	200	added ('OK')	image/jpeg	etag:%221e7cb-58e5ae75a1b32%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/post-img-8.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/post-img-8.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:36	54240/54240	---M--	200	added ('OK')	image/jpeg	etag:%22d3e0-58e5ae75a2ad3%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-1.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:37	549523/549523	---M--	200	added ('OK')	image/jpeg	etag:%2286293-58e5ae75a1b32%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/post-img-5.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/post-img-5.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:45	169919/169919	---M--	200	added ('OK')	image/jpeg	etag:%22297bf-58e5ae75a2ad3%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/post-img-9.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/post-img-9.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:51	63922/63922	---M--	200	added ('OK')	image/jpeg	etag:%22f9b2-58e5ae75a2ad3%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-2.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:51	56545/56545	---M--	200	added ('OK')	image/jpeg	etag:%22dce1-58e5ae75a2ad3%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-3.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:56	915428/915428	---M--	200	added ('OK')	image/jpeg	etag:%22df7e4-58e5ae759dcb1%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/banner/home-banner-slider-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/banner/home-banner-slider-1.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:52:56	55794/55794	---M--	200	added ('OK')	image/jpeg	etag:%22d9f2-58e5ae75a2ad3%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/small-media/small-media-4.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:53:08	82618/82618	---M--	200	added ('OK')	image/jpeg	etag:%22142ba-58e5ae759fbf2%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-2.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:53:09	67814/67814	---M--	200	added ('OK')	image/jpeg	etag:%22108e6-58e5ae759fbf2%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-3.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:53:09	92513/92513	---M--	200	added ('OK')	image/jpeg	etag:%2216961-58e5ae759fbf2%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-1.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:53:09	59748/59748	---M--	200	added ('OK')	image/jpeg	etag:%22e964-58e5ae759fbf2%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-4.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:53:19	80556/80556	---M--	200	added ('OK')	image/jpeg	etag:%2213aac-58e5ae75a0b92%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-5.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-5.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:53:24	71174/71174	---M--	200	added ('OK')	image/jpeg	etag:%2211606-58e5ae75a0b92%22	http://axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-6.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/illustration/instagram-post/instagram-post-6.jpg	(from http://axilthemes.com/demo/template/papr/home-3.html)
10:54:11	327398/327398	---M--	200	added ('OK')	image/jpeg	etag:%224fee6-58e69029fdbe7%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-1.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:54:21	381103/381103	---M--	200	added ('OK')	image/jpeg	etag:%225d0af-58e69029feb87%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-2.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:54:31	410456/410456	---M--	200	added ('OK')	image/jpeg	etag:%2264358-58e69029feb87%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-3.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:55:09	617610/617610	---M--	200	added ('OK')	image/jpeg	etag:%2296c8a-58e69029ffb27%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-4.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:55:59	627378/627378	---M--	200	added ('OK')	image/jpeg	etag:%22992b2-58e69029ffb27%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-5.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-5.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:55:59	514151/514151	---M--	200	added ('OK')	image/jpeg	etag:%227d867-58e6902a01a68%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-7.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-7.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:56:01	588159/588159	---M--	200	added ('OK')	image/jpeg	etag:%228f97f-58e6902a00ac8%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-6.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-6.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:56:11	354091/354091	---M--	200	added ('OK')	image/jpeg	etag:%225672b-58e6902a01a68%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-8.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-8.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:57:02	350836/350836	---M--	200	added ('OK')	image/jpeg	etag:%2255a74-58e6902a01a68%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-9.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-gallery/gallery-img-9.jpg	(from http://axilthemes.com/demo/template/papr/home-4.html)
10:58:05	642247/642247	---M--	200	added ('OK')	image/jpeg	etag:%229ccc7-58e6a371153ed%22	http://axilthemes.com/demo/template/papr/assets/images/video-post/video-post-carousel-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/video-post/video-post-carousel-3.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:58:09	362117/362117	---M--	200	added ('OK')	image/jpeg	etag:%2258685-58e6b2d87aae1%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-1.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:58:25	814631/814631	---M--	200	added ('OK')	image/jpeg	etag:%22c6e27-58e6a3711250c%22	http://axilthemes.com/demo/template/papr/assets/images/video-post/video-post-carousel-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/video-post/video-post-carousel-1.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:58:43	207382/207382	---M--	200	added ('OK')	image/jpeg	etag:%2232a16-58e6b2d87aae1%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-2.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:58:45	205745/205745	---M--	200	added ('OK')	image/jpeg	etag:%22323b1-58e6b2d87ba81%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-3.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-3.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:58:53	154318/154318	---M--	200	added ('OK')	image/jpeg	etag:%2225ace-58e6b2d87ba81%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-4.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-4.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:59:14	1077990/1077990	---M--	200	added ('OK')	image/jpeg	etag:%221072e6-58e6a3711444c%22	http://axilthemes.com/demo/template/papr/assets/images/video-post/video-post-carousel-2.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/video-post/video-post-carousel-2.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:59:22	183679/183679	---M--	200	added ('OK')	image/jpeg	etag:%222cd7f-58e6b2d87ba81%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-6.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-6.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:59:33	258176/258176	---M--	200	added ('OK')	image/jpeg	etag:%223f080-58e6b2d87ba81%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-5.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-5.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:59:46	176146/176146	---M--	200	added ('OK')	image/jpeg	etag:%222b012-58e7c1310690f%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-8.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-8.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:59:53	338818/338818	---M--	200	added ('OK')	image/jpeg	etag:%2252b82-58e7c1310596f%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-7.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-7.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
10:59:59	146366/146366	---M--	200	added ('OK')	image/jpeg	etag:%2223bbe-58e7c1310596f%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-10.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-10.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
11:00:02	226572/226572	---M--	200	added ('OK')	image/jpeg	etag:%223750c-58e7c1310690f%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-9.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-9.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
11:00:05	22268/22268	---M--	200	added ('OK')	image/png	etag:%2256fc-58e555fc821b0%22	http://axilthemes.com/demo/template/papr/assets/images/author/01.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/author/01.png	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:00:25	174169/174169	---M--	200	added ('OK')	image/jpeg	etag:%222a859-58e7c1310596f%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-12.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-12.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
11:00:25	219231/219231	---M--	200	added ('OK')	image/jpeg	etag:%223585f-58e7c1310596f%22	http://axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-11.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/fluid-post/fluid-gallery-11.jpg	(from http://axilthemes.com/demo/template/papr/home-5.html)
11:00:31	131232/131232	---M--	200	added ('OK')	image/jpeg	etag:%22200a0-58d63fa17d5ae%22	http://axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-gallery-6.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-gallery-6.jpg	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:00:31	51720/51720	---M--	200	added ('OK')	text/html	etag:%22ca08-58d63fa17f4ee%22	http://axilthemes.com/demo/template/papr/assets/images/video-post/post-format-video-1.webp	papr/papr/axilthemes.com/demo/template/papr/assets/images/video-post/post-format-video-1.html	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:00:43	75156/75156	---M--	200	added ('OK')	image/jpeg	etag:%2212594-58d63fa17d5ae%22	http://axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-gallery-7.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-gallery-7.jpg	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:00:53	281967/281967	---M--	200	added ('OK')	image/jpeg	etag:%2244d6f-58d63fa17e54e%22	http://axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-img-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-img-1.jpg	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:01:49	427491/427491	---M--	200	added ('OK')	image/png	etag:%22685e3-58e6e8668a4df%22	http://axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-1.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-1.png	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:02:34	644197/644197	---M--	200	added ('OK')	image/png	etag:%229d465-58e6e8668a4df%22	http://axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-2.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-2.png	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:02:55	699673/699673	---M--	200	added ('OK')	image/png	etag:%22aad19-58e6e8668a4df%22	http://axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-3.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-3.png	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:02:59	405466/405466	---M--	200	added ('OK')	image/png	etag:%2262fda-58e6e8668b47f%22	http://axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-4.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/single-masonry-gallery/gallery-4.png	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:03:01	32272/32272	---M--	200	added ('OK')	image/jpeg	etag:%227e10-58d63fa17d5ae%22	http://axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-gallery-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/post-single-gallery/post-single-gallery-1.jpg	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:03:14	77348/77348	---M--	200	added ('OK')	image/png	etag:%2212e24-58e832e590fff%22	http://axilthemes.com/demo/template/papr/assets/images/author/author-1.png	papr/papr/axilthemes.com/demo/template/papr/assets/images/author/author-1.png	(from http://axilthemes.com/demo/template/papr/post-layout-one.html)
11:03:23	36069/36069	---M--	200	added ('OK')	image/jpeg	etag:%228ce5-58d63fa17a6cd%22	http://axilthemes.com/demo/template/papr/assets/images/banner-gallery/banner-gallery-1.jpg	papr/papr/axilthemes.com/demo/template/papr/assets/images/banner-gallery/banner-gallery-1.jpg	(from http://axilthemes.com/demo/template/papr/post-layout-three.html)
